Level,Rarity,Name,Traits,Size,Source
10,Uncommon,Biloko Reaver,Fey; Uncommon,Small,Pathfinder #172: Secrets of the Temple City pg. 36
10,Uncommon,Clay Golem,Construct; Golem; Mindless; Uncommon,Large,Bestiary pg. 186
10,Common,Einherji,Aesir; Monitor,Medium,Bestiary 3 pg. 89
10,Common,Fire Giant,Fire; Giant; Humanoid,Large,Bestiary pg. 172
10,Common,Ghonhatine,Aberration,Large,Bestiary 2 pg. 1192.0
10,Unique,Grace “The Rhino” Owano,Human; Humanoid; Unique,Medium,Pathfinder #183: Field of Maidens pg. 86
10,Uncommon,Guardian Naga,Aberration; Uncommon,Large,Bestiary pg. 243
10,Common,Gug,Aberration,Large,Bestiary pg. 198
10,Common,Nereid,Aquatic; Fey; Water,Medium,Bestiary 2 pg. 1822.0
10,Uncommon,Nyogoth,Fiend; Qlippoth; Uncommon,Medium,Bestiary 2 pg. 2142.0
10,Uncommon,Quetz Couatl,Beast; Couatl; Uncommon,Large,Bestiary 2 pg. 542.0
10,Common,Sacristan,Fiend; Velstrac,Medium,Bestiary 2 pg. 2832.0
10,Uncommon,Young Cloud Dragon,Air; Dragon; Elemental; Uncommon,Large,Bestiary 2 pg. 892.0
10,Common,Adlet,Cold; Humanoid,Medium,Bestiary 3 pg. 9
10,Uncommon,Jackal Guard,Human; Humanoid; Uncommon,Medium,Pathfinder #172: Secrets of the Temple City pg. 9
10,Unique,Mosquito Witch,Fey; Unique,Medium,Monsters of Myth pg. 76
10,Rare,Quintessivore,Beast; Rare,Medium,Bestiary 3 pg. 209
10,Unique,Scarlet Triad Bruiser,Human; Humanoid; Unique,Medium,Pathfinder #147: Tomorrow Must Burn pg. 23
10,Common,Tyrannosaurus,Animal; Dinosaur,Gargantuan,Bestiary pg. 101
10,Unique,Wrent Dicaspiron,Human; Humanoid; Unique,Medium,Pathfinder #157: Devil at the Dreaming Palace pg. 88
10,Common,Giant Flytrap,Mindless; Plant,Huge,Bestiary pg. 160
10,Common,Icewyrm,Amphibious; Cold; Elemental; Water,Huge,Bestiary 2 pg. 1152.0
10,Unique,Abridan Ashau,Human; Humanoid; Unique,Medium,Shadows at Sundown pg. 26
10,Common,Behemoth Hippopotamus,Animal,Huge,Bestiary 2 pg. 1442.0
10,Rare,Hooklimb Xulgath,Humanoid; Rare; Xulgath,Medium,Pathfinder #153: Life's Long Shadows pg. 55
10,Common,Mammoth,Animal,Huge,Bestiary pg. 154
10,Uncommon,Moon Hag,Fiend; Hag; Humanoid; Uncommon,Medium,Bestiary 3 pg. 131
10,Common,Xulgath Gutrager,Humanoid; Xulgath,Medium,Pathfinder #154: Siege of the Dinosaurs pg. 85
10,Unique,Akuzhail,Beast; Mutant; Unique,Huge,Kingmaker Adventure Path pg. 247
10,Common,Movanic Deva,Angel; Celestial,Medium,Bestiary 2 pg. 142.0
10,Rare,Resin-Seep Xulgath,Humanoid; Rare; Xulgath,Medium,Pathfinder #153: Life's Long Shadows pg. 51
10,Uncommon,Young Forest Dragon,Dragon; Plant; Uncommon,Large,Bestiary 3 pg. 74
10,Common,Bebilith,Beast; Fiend,Huge,Bestiary 2 pg. 372.0
10,Common,Kalavakus,Demon; Fiend,Medium,Pathfinder #147: Tomorrow Must Burn pg. 77
10,Common,Piscodaemon,Amphibious; Daemon; Fiend,Medium,Bestiary 2 pg. 582.0
10,Uncommon,Yaganty,Fey; Uncommon,Large,Pathfinder #153: Life's Long Shadows pg. 85
10,Common,Young Silver Dragon,Cold; Dragon,Large,Bestiary pg. 126
10,Common,Zuishin,Kami; Spirit,Medium,Bestiary 3 pg. 144
10,Unique,Prachalla,Construct; Soulbound; Unique,Small,Pathfinder #183: Field of Maidens pg. 51
10,Unique,Adrivallo,Fey; Unique,Medium,Pathfinder #152: Legacy of the Lost God pg. 49
10,Uncommon,Aukashungi Swarm,Aberration; Amphibious; Swarm; Uncommon,Huge,Pathfinder #154: Siege of the Dinosaurs pg. 50
10,Unique,Bloom Of Lamashtu,Fiend; Plant; Unique,Large,Kingmaker Adventure Path pg. 611
10,Common,Brughadatch,Amphibious; Fey,Medium,Pathfinder #154: Siege of the Dinosaurs pg. 78
10,Common,Young Red Dragon,Dragon; Fire,Large,Bestiary pg. 112
10,Common,Adult White Dragon,Cold; Dragon,Large,Bestiary pg. 114
10,Uncommon,Roper,Aberration; Uncommon,Large,Bestiary pg. 282
10,Rare,Elder Thing Researcher,Aberration; Amphibious; Rare,Medium,Pathfinder #189: Dreamers of the Nameless Spires pg. 85
10,Common,Brontosaurus,Animal; Dinosaur,Gargantuan,Bestiary pg. 100
10,Common,Counteflora,Plant,Large,Pathfinder #153: Life's Long Shadows pg. 78
10,Rare,Cranium Preserver,Construct; Rare,Large,Pathfinder #180: The Smoking Gun pg. 82
10,Unique,Darivan,Human; Humanoid; Orc; Unique,Medium,Kingmaker Adventure Path pg. 594
10,Common,Troll King,Giant; Troll,Large,Bestiary pg. 315
10,Rare,Zinba,Amphibious; Beast; Rare,Large,The Mwangi Expanse pg. 3072.0
10,Uncommon,Tar Ooze,Mindless; Ooze; Uncommon,Huge,Pathfinder #177: Burning Tundra pg. 82
10,Common,Eberark,Beast; Fire,Huge,Pathfinder #159: All or Nothing pg. 82
10,Common,Swordkeeper,Construct; Mindless,Large,Bestiary 3 pg. 261
10,Unique,Tyrroicese,Construct; Ooze; Unique,Large,Pathfinder #158: Sixty Feet Under pg. 40
10,Rare,Pyronite Ooze,Mindless; Ooze; Rare,Large,Pathfinder #180: The Smoking Gun pg. 83
10,Common,Clacking Skull Swarm,Mindless; Swarm; Undead,Large,Bestiary 3 pg. 244
10,Uncommon,Screaming Sulfur,Incorporeal; Spirit; Uncommon,Huge,Pathfinder #171: Hurricane's Howl pg. 84
10,Uncommon,Pyrogeist,Incorporeal; Spirit; Uncommon; Undead,Large,Pathfinder #184: The Ghouls Hunger pg. 86
10,Rare,Strigoi Servant,Rare; Shadow; Undead; Vampire,Medium,Shadows at Sundown pg. 25
10,Rare,Vampire Guardian,Rare; Undead; Vampire,Medium,Pathfinder #184: The Ghouls Hunger pg. 50
10,Uncommon,Nosferatu Malefactor,Uncommon; Undead; Vampire,Medium,Bestiary 3 pg. 284
10,Common,Ghost Mage,Ghost; Incorporeal; Spirit; Undead,Medium,Bestiary pg. 167
10,Unique,Spectral Devil,Fiend; Incorporeal; Spirit; Undead; Unique,Large,Monsters of Myth pg. 82
10,Rare,Etioling Blightmage,Gnome; Humanoid; Mortic; Rare,Small,Bestiary 3 pg. 177
10,Rare,Pale Stranger,Rare; Undead,Medium,Book of the Dead pg. 140
10,Unique,Parsus,Dhampir; Human; Humanoid; Unique,Medium,Pathfinder #180: The Smoking Gun pg. 90
10,Common,Ofalth,Aberration,Large,Bestiary pg. 251
10,Uncommon,Bogeyman,Fey; Uncommon,Medium,Pathfinder #152: Legacy of the Lost God pg. 79
10,Common,Imentesh,Monitor; Protean,Large,Bestiary 2 pg. 2072.0
10,Common,Graveknight,Undead,Medium,Bestiary pg. 191
10,Unique,Ixamè,Air; Dragon; Elemental; Undead; Unique,Large,Pathfinder #171: Hurricane's Howl pg. 22
10,Uncommon,Sluagh Reaper,Fey; Uncommon; Undead,Medium,Book of the Dead pg. 150
10,Uncommon,Leng Ghoul,Dream; Ghoul; Uncommon; Undead,Medium,Bestiary 3 pg. 107
10,Rare,Profane Ghoul,Ghoul; Rare; Undead,Medium,Shadows at Sundown pg. 33
10,Rare,Iroran Mummy,Mummy; Rare; Undead,Medium,Book of the Dead pg. 132
10,Common,Vrykolakas Master,Undead; Vampire,Medium,Bestiary 2 pg. 2762.0
10,Common,Urdefhan High Tormentor,Humanoid; Urdefhan,Medium,Pathfinder #155: Lord of the Black Sands pg. 82
10,Uncommon,Herecite of Zevgavizeb,Uncommon; Undead,Medium,Pathfinder #153: Life's Long Shadows pg. 80
10,Common,Cursed King,Mummy; Undead,Medium,Impossible Lands pg. 525
10,Rare,Gholdako,Rare; Undead,Huge,Book of the Dead pg. 97
10,Uncommon,Straugh,Ghoul; Uncommon; Undead,Large,Pathfinder #184: The Ghouls Hunger pg. 88
11,Common,Elemental Hurricane,Air; Elemental,Huge,Bestiary pg. 145
11,Common,Algea,Monitor; Psychopomp; Swarm,Large,Malevolence pg. 70
11,Unique,Ancient Tupilaq,Construct; Unique,Medium,Pathfinder #189: Dreamers of the Nameless Spires pg. 56
11,Common,Hellknight Paravicar,Human; Humanoid,Medium,Character Guide pg. 1212.0
11,Unique,Ogmunzorius,Dream; Incorporeal; Unique,Large,Pathfinder #189: Dreamers of the Nameless Spires pg. 16
11,Unique,Quintessa Maray,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 314
11,Common,Tempest-Sun Mage,Human; Humanoid,Medium,Character Guide pg. 1252.0
11,Uncommon,Hantu Belian,Beast; Hantu; Incorporeal; Spirit; Uncommon,Small,Pathfinder #166: Despair on Danger Island pg. 85
11,Common,Hamatula,Devil; Fiend,Medium,Bestiary 2 pg. 742.0
11,Common,Munagola,Devil; Fiend,Medium,Bestiary 3 pg. 66
11,Unique,Ulistul,Automaton; Construct; Unique,Large,Monsters of Myth pg. 124
11,Unique,Barushak Il-Varashma,Human; Humanoid; Unique,Medium,Pathfinder #147: Tomorrow Must Burn pg. 44
11,Common,Spiral Centurion,Construct; Mindless,Medium,Bestiary 2 pg. 2502.0
11,Common,Abendego Priest,Human; Humanoid,Medium,Pathfinder #171: Hurricane's Howl pg. 46
11,Uncommon,Faceless Butcher,Humanoid; Uncommon,Medium,Pathfinder #154: Siege of the Dinosaurs pg. 80
11,Rare,Howling Spawn,Aberration; Rare,Large,Monsters of Myth pg. 23
11,Uncommon,Karumzek Swarm,Aberration; Swarm; Uncommon,Large,Pathfinder #171: Hurricane's Howl pg. 81
11,Common,Privateer Captain,Human; Humanoid,Medium,Character Guide pg. 1192.0
11,Uncommon,Stone Golem,Construct; Golem; Mindless; Uncommon,Large,Bestiary pg. 187
11,Unique,Nydazuul,Fiend; Qlippoth; Unique,Huge,Pathfinder #184: The Ghouls Hunger pg. 25
11,Uncommon,Adult Crystal Dragon,Dragon; Earth; Elemental; Uncommon,Huge,Bestiary 2 pg. 922.0
11,Unique,Nolly Peltry,Halfling; Humanoid; Unique,Small,Pathfinder #147: Tomorrow Must Burn pg. 91
11,Uncommon,Harmona,Fey; Uncommon,Tiny,Bestiary 3 pg. 132
11,Uncommon,Kongamato,Dragon; Uncommon,Large,Bestiary 3 pg. 152
11,Uncommon,Mari Lwyd,Fey; Uncommon,Large,A Caroling Horse (Of Course. Of Course.) pg. 0
11,Unique,Protosoul,Divine; Mindless; Necromancy; Unique,Large,Pathfinder #189: Dreamers of the Nameless Spires pg. 58
11,Unique,Rumin Purgo,Gnome; Humanoid; Unique,Small,Pathfinder #184: The Ghouls Hunger pg. 42
11,Uncommon,Adult Underworld Dragon,Dragon; Fire; Uncommon,Huge,Bestiary 3 pg. 84
11,Unique,Amiri (Level 11),Human; Humanoid; Unique,Medium,Kingmaker Companion Guide pg. 8
11,Uncommon,Dread Dhuthorex,Aberration; Amphibious; Uncommon,Large,Pathfinder #165: Eyes of Empty Death pg. 80
11,Common,Elemental Tsunami,Aquatic; Elemental; Water,Huge,Bestiary pg. 153
11,Unique,Ginjana Mindkeeper,Dero; Humanoid; Unique,Small,Pathfinder #153: Life's Long Shadows pg. 86
11,Uncommon,Gosreg,Aberration; Uncommon,Medium,Bestiary 2 pg. 1332.0
11,Unique,Halbrux Far-Sight,Giant; Humanoid; Unique,Large,Pathfinder #171: Hurricane's Howl pg. 88
11,Unique,Headless Xulgath,Humanoid; Unique; Xulgath,Large,Pathfinder #153: Life's Long Shadows pg. 50
11,Unique,Ilakni,Aberration; Humanoid; Unique,Medium,Pathfinder #189: Dreamers of the Nameless Spires pg. 35
11,Unique,Mistress Dusklight,Catfolk; Humanoid; Unique,Medium,Pathfinder #152: Legacy of the Lost God pg. 88
11,Common,Pathfinder Venture-Captain,Human; Humanoid,Medium,Character Guide pg. 1272.0
11,Common,Quoppopak,Aberration; Aquatic,Large,Bestiary 2 pg. 2192.0
11,Rare,River Elasmosaurus,Animal; Rare,Huge,Kingmaker Adventure Path pg. 275
11,Unique,Scarlet Triad Agent,Human; Humanoid; Unique,Medium,Pathfinder #148: Fires of the Haunted City pg. 31
11,Rare,Scarlet Triad Sniper,Elf; Human; Humanoid; Rare,Medium,Pathfinder #147: Tomorrow Must Burn pg. 56
11,Rare,Solar Glass Golem,Construct; Golem; Mindless; Rare,Medium,Pathfinder #184: The Ghouls Hunger pg. 40
11,Common,Veteran Reclaimer,Human; Humanoid; Orc,Medium,Character Guide pg. 1232.0
11,Common,Xulgath Roughrider,Humanoid; Xulgath,Medium,Pathfinder #154: Siege of the Dinosaurs pg. 23
11,Uncommon,Young Sovereign Dragon,Dragon; Earth; Uncommon,Large,Bestiary 3 pg. 81
11,Uncommon,Young Umbral Dragon,Dragon; Shadow; Uncommon,Large,Bestiary 2 pg. 962.0
11,Unique,Anjelique Loveless,Changeling; Elf; Humanoid; Unique,Medium,Pathfinder #180: The Smoking Gun pg. 86
11,Rare,Brainchild,Illusion; Mental; Rare,Large,Bestiary 3 pg. 38
11,Unique,Gambulami,Fey; Unique,Small,Pathfinder #172: Secrets of the Temple City pg. 37
11,Common,Greater Nightmare,Beast; Fiend,Huge,Bestiary pg. 244
11,Unique,Hillstomper,Animal; Unique,Huge,Kingmaker Adventure Path pg. 114
11,Unique,Sepoko,Amphibious; Boggard; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 159
11,Common,Spinosaurus,Animal; Dinosaur,Gargantuan,Bestiary 2 pg. 822.0
11,Uncommon,Thunderbird,Air; Beast; Electricity; Uncommon,Gargantuan,Bestiary 2 pg. 2592.0
11,Unique,Yonsuu,Catfolk; Humanoid; Unique,Medium,Pathfinder #171: Hurricane's Howl pg. 44
11,Unique,Lomok,Aasimar; Human; Humanoid; Unique,Medium,Pathfinder #177: Burning Tundra pg. 57
11,Common,Adult Black Dragon,Acid; Amphibious; Dragon,Large,Bestiary pg. 105
11,Common,Adult Brass Dragon,Dragon; Fire,Large,Bestiary pg. 118
11,Common,Elemental Avalanche,Earth; Elemental,Huge,Bestiary pg. 147
11,Common,Cloud Giant,Air; Giant; Humanoid,Huge,Bestiary pg. 173
11,Common,Deadly Mantis,Animal,Gargantuan,Bestiary pg. 233
11,Common,Goliath Spider,Animal,Gargantuan,Bestiary pg. 307
11,Unique,Tulvak,Hag; Humanoid; Unique,Medium,Kingmaker Companion Guide pg. 92
11,Common,Meladaemon,Daemon; Fiend,Large,Bestiary 2 pg. 582.0
11,Uncommon,Isqulug,Aberration; Amphibious; Uncommon,Medium,Bestiary 2 pg. 1492.0
11,Common,Young Gold Dragon,Dragon; Fire,Large,Bestiary pg. 124
11,Rare,Grave Karina,Beast; Fiend; Rare,Large,Pathfinder #172: Secrets of the Temple City pg. 31
11,Unique,Somnalu Oculus,Aberration; Dream; Unique,Medium,Monsters of Myth pg. 88
11,Common,Hezrou,Amphibious; Demon; Fiend,Large,Bestiary 2 pg. 672.0
11,Rare,Planar Terra-Cotta Soldier,Construct; Rare,Medium,Pathfinder #166: Despair on Danger Island pg. 52
11,Common,Tallow Ooze,Mindless; Ooze,Medium,Pathfinder #154: Siege of the Dinosaurs pg. 83
11,Common,Carnivorous Crystal,Earth; Mindless; Ooze,Medium,Pathfinder #148: Fires of the Haunted City pg. 76
11,Common,Provincial Jiang-Shi,Undead; Vampire,Medium,"Book of the Dead pg. 158, Pathfinder #167: Ready? Fight! pg. 86"
11,Uncommon,Vetalarana Manipulator,Uncommon; Undead; Vampire,Medium,Book of the Dead pg. 163
11,Uncommon,Seething Spirit,Incorporeal; Spirit; Uncommon; Undead,Medium,Bestiary 3 pg. 228
11,Common,Xae,Ghost; Incorporeal; Spirit; Undead,Small,Kingmaker Companion Guide pg. 38
11,Unique,Bishop Keppira D'bear,Shadow; Undead; Unique; Vampire,Medium,Shadows at Sundown pg. 26
11,Common,Bhuta,Incorporeal; Undead,Medium,Book of the Dead pg. 76
11,Uncommon,Devourer,Uncommon; Undead,Large,"Bestiary 2 pg. 782.0 , Pathfinder #148: Fires of the Haunted City pg. 79"
11,Unique,Equendia,Cold; Mummy; Undead; Unique,Medium,Pathfinder #189: Dreamers of the Nameless Spires pg. 52
11,Rare,Spawn Of Taon,Rare; Undead,Medium,Pathfinder #173: Doorway to the Red Star pg. 29
11,Unique,Lintwerth,Air; Earth; Elemental; Unique,Small,Kingmaker Adventure Path pg. 310
11,Common,Skeleton Infantry,Mindless; Skeleton; Troop; Undead,Gargantuan,Bestiary 3 pg. 237
11,Unique,Bharlen Sajor,Undead; Unique,Medium,Pathfinder #171: Hurricane's Howl pg. 27
11,Uncommon,Ghoul Gnawer,Ghoul; Uncommon; Undead,Medium,Pathfinder #184: The Ghouls Hunger pg. 23
11,Rare,Reborn Sun Hunter,Fire; Rare; Undead,Medium,Pathfinder #172: Secrets of the Temple City pg. 10
11,Rare,Reborn Sun Mage,Fire; Rare; Undead,Medium,Pathfinder #172: Secrets of the Temple City pg. 11
11,Unique,Yulthruk,Ghoul; Undead; Unique,Medium,Pathfinder #183: Field of Maidens pg. 46
11,Common,Rancorous Priesthood,Humanoid; Troop,Gargantuan,Bestiary 3 pg. 213
11,Rare,Creeping Crone,Rare; Undead,Medium,Pathfinder #182: Graveclaw pg. 82
11,Common,Elemental Inferno,Elemental; Fire,Huge,Bestiary pg. 149
11,Common,Unrisen,Undead,Medium,Book of the Dead pg. 153
11,Common,Corpseroot,Undead,Huge,Book of the Dead pg. 81
11,Rare,Reborn Sun Warrior,Fire; Rare; Undead,Medium,Pathfinder #172: Secrets of the Temple City pg. 11
11,Common,Zombie Mammoth,Mindless; Undead; Zombie,Huge,Book of the Dead pg. 173
11,Rare,Sodden Sentinel,Rare; Undead,Medium,Pathfinder #154: Siege of the Dinosaurs pg. 32
12,Rare,Vicious Army Ant Swarm,Animal; Rare; Swarm,Large,Kingmaker Adventure Path pg. 326
12,Rare,Misery Siktempora,Rare; Siktempora; Time,Large,Bestiary 3 pg. 232
12,Uncommon,Betobeto-San,Incorporeal; Shadow; Spirit; Uncommon,Medium,Bestiary 3 pg. 31
12,Unique,Vaklish,Fiend; Rakshasa; Unique,Medium,Pathfinder #147: Tomorrow Must Burn pg. 54
12,Rare,Fossil Golem,Construct; Golem; Mindless; Rare,Huge,Bestiary 3 pg. 116
12,Rare,Lazurite-Infused Stone Golem,Construct; Golem; Mindless; Rare,Large,Pathfinder #148: Fires of the Haunted City pg. 45
12,Rare,Shuln,Beast; Rare,Huge,Bestiary pg. 294
12,Rare,Bugul Noz,Fey; Rare,Medium,Pathfinder #153: Life's Long Shadows pg. 76
12,Rare,Peng,Air; Beast; Cold; Rare,Gargantuan,Pathfinder #167: Ready? Fight! pg. 82
12,Uncommon,Ssumzili,Fey; Uncommon,Medium,Pathfinder #171: Hurricane's Howl pg. 85
12,Uncommon,Clockwork Puppeteer,Clockwork; Construct; Mindless; Uncommon,Large,Pathfinder #180: The Smoking Gun pg. 81
12,Common,Girtablilu Seer,Beast,Large,Bestiary 3 pg. 112
12,Unique,Imeckus Stroon,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 311
12,Uncommon,Sea Serpent,Animal; Uncommon,Gargantuan,Bestiary pg. 288
12,Unique,Ivarsa,Human; Humanoid; Unique,Medium,Pathfinder #177: Burning Tundra pg. 88
12,Unique,Kuworsys,Aberration; Unique,Large,Monsters of Myth pg. 64
12,Common,Adult Green Dragon,Amphibious; Dragon,Huge,Bestiary pg. 110
12,Unique,Ainamuuren (Corrupted),Cold; Humanoid; Unique,Large,Pathfinder #189: Dreamers of the Nameless Spires pg. 88
12,Common,Catoblepas,Beast,Large,Bestiary 2 pg. 482.0
12,Common,Cauthooj,Beast,Medium,Bestiary pg. 55
12,Rare,Corrupt Guards,Dwarf; Humanoid; Rare,Medium,Pathfinder #148: Fires of the Haunted City pg. 27
12,Common,Deculi,Beast,Large,Pathfinder #148: Fires of the Haunted City pg. 78
12,Rare,Grisantian Lion,Beast; Primal; Rare,Huge,Monsters of Myth pg. 34
12,Common,Interlocutor,Fiend; Velstrac,Large,"Bestiary 2 pg. 2852.0 , Pathfinder #147: Tomorrow Must Burn pg. 84"
12,Common,Kokogiak,Beast,Huge,Bestiary 3 pg. 151
12,Common,Kolyarut,Aeon; Inevitable; Monitor,Medium,Bestiary pg. 10
12,Unique,Ngara,Aberration; Unique,Large,Kingmaker Adventure Path pg. 99
12,Rare,Pitax Warden,Human; Humanoid; Rare,Medium,Kingmaker Adventure Path pg. 336
12,Common,Shining Child,Astral,Medium,Bestiary pg. 292
12,Unique,Tashlock Banyan,Human; Humanoid; Unique,Medium,Pathfinder #154: Siege of the Dinosaurs pg. 39
12,Common,Valkyrie,Aesir; Monitor,Medium,Bestiary 3 pg. 281
12,Uncommon,Xilvirek,Fiend; Uncommon,Large,Pathfinder #154: Siege of the Dinosaurs pg. 84
12,Uncommon,Xulgath Deepmouth,Humanoid; Uncommon; Xulgath,Medium,Pathfinder #155: Lord of the Black Sands pg. 85
12,Common,Xulgath Hardscale,Humanoid; Xulgath,Medium,Pathfinder #154: Siege of the Dinosaurs pg. 53
12,Uncommon,Sun Warrior Brigade,Humanoid; Troop; Uncommon,Gargantuan,Pathfinder #172: Secrets of the Temple City pg. 57
12,Uncommon,Chernobue,Fiend; Qlippoth; Uncommon,Large,Bestiary 2 pg. 2142.0
12,Unique,Hannis Drelev,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 597
12,Unique,Ilora Nuski,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 112
12,Rare,Oversized Chimera,Beast; Rare,Large,Kingmaker Adventure Path pg. 107
12,Unique,Talon Peak Roc,Animal; Unique,Gargantuan,Kingmaker Adventure Path pg. 91
12,Uncommon,War Sauropelta,Animal; Dinosaur; Uncommon,Large,Pathfinder #154: Siege of the Dinosaurs pg. 46
12,Rare,Xiuh Couatl,Beast; Couatl; Rare,Large,Bestiary 3 pg. 57
12,Uncommon,Adult Brine Dragon,Amphibious; Dragon; Elemental; Uncommon; Water,Huge,Bestiary 2 pg. 872.0
12,Uncommon,Adult Sea Dragon,Amphibious; Dragon; Uncommon; Water,Huge,Bestiary 3 pg. 78
12,Common,Frost Worm,Animal; Cold,Huge,Bestiary 2 pg. 1232.0
12,Rare,Scarlet Walker,Aberration; Dream; Rare,Huge,Shadows at Sundown pg. 57
12,Common,Arboreal Archive,Plant,Huge,Bestiary 3 pg. 21
12,Uncommon,Drake Courser,Cold; Dragon; Uncommon,Large,Pathfinder #167: Ready? Fight! pg. 13
12,Uncommon,Drenchdead,Uncommon; Undead; Water,Medium,Pathfinder #172: Secrets of the Temple City pg. 81
12,Common,Rusalka,Aquatic; Fey; Water,Medium,"Bestiary 2 pg. 2292.0 , Pathfinder #147: Tomorrow Must Burn pg. 81"
12,Unique,Stirvyn Banyan,Human; Humanoid; Unique,Medium,Pathfinder #154: Siege of the Dinosaurs pg. 39
12,Common,Taiga Giant,Giant; Humanoid,Huge,Bestiary 2 pg. 1262.0
12,Common,Adult Copper Dragon,Dragon; Earth,Large,Bestiary pg. 122
12,Uncommon,Calikang,Humanoid; Uncommon,Large,"Bestiary 3 pg. 42, Pathfinder #149: Against the Scarlet Triad pg. 84"
12,Uncommon,Gimmerling,Fey; Uncommon,Small,Bestiary pg. 177
12,Unique,Gomwai,Goblin; Humanoid; Unique,Medium,Pathfinder #166: Despair on Danger Island pg. 48
12,Uncommon,Great Cyclops,Giant; Humanoid; Mutant; Uncommon,Huge,Bestiary pg. 69
12,Common,Japalisura,Asura; Fiend,Medium,Bestiary 3 pg. 23
12,Unique,Kerinza,Humanoid; Unique,Medium,Pathfinder #183: Field of Maidens pg. 88
12,Common,Derghodaemon,Daemon; Fiend,Large,Bestiary 2 pg. 592.0
12,Unique,Glass Elephant,Clockwork; Construct; Mindless; Unique,Huge,Pathfinder #180: The Smoking Gun pg. 50
12,Common,Monadic Deva,Angel; Celestial,Medium,Bestiary 2 pg. 152.0
12,Uncommon,Aeolaeka (Stone Azata),Azata; Celestial; Uncommon,Large,Pathfinder #183: Field of Maidens pg. 83
12,Uncommon,Afziaka Stalker,Animal; Mindless; Uncommon,Large,Pathfinder #185: A Taste of Ashes pg. 82
12,Common,Athach,Giant; Humanoid,Huge,Bestiary 2 pg. 272.0
12,Unique,Darg,Earth; Giant; Humanoid; Unique,Large,Kingmaker Adventure Path pg. 106
12,Common,Gogiteth,Aberration,Large,Bestiary pg. 183
12,Uncommon,Guloval,Agathion; Celestial; Uncommon,Small,Pathfinder #183: Field of Maidens pg. 81
12,Unique,Sister Of The Bloodshot Eye,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 323
12,Unique,Arskuva The Gnasher,Minion; Undead; Unique,Medium,Pathfinder #154: Siege of the Dinosaurs pg. 55
12,Rare,Fen Pudding,Amphibious; Mindless; Ooze; Rare,Huge,Kingmaker Adventure Path pg. 317
12,Uncommon,Omox,Demon; Fiend; Ooze; Uncommon,Medium,Bestiary 3 pg. 63
12,Uncommon,Feral Skull Swarm,Mindless; Swarm; Uncommon; Undead,Huge,Bestiary 3 pg. 244
12,Uncommon,Seetangeist,Aquatic; Mindless; Swarm; Uncommon; Undead,Huge,Book of the Dead pg. 165
12,Common,Llorona,Incorporeal; Spirit; Undead,Medium,Book of the Dead pg. 125
12,Unique,Vampire Taviah,Undead; Unique; Vampire,Large,Pathfinder #183: Field of Maidens pg. 59
12,Uncommon,Onryo,Uncommon; Undead,Medium,Book of the Dead pg. 135
12,Rare,Saggorak Poltergeist,Incorporeal; Rare; Spirit; Undead,Medium,Pathfinder #148: Fires of the Haunted City pg. 45
12,Rare,Lich,Rare; Undead,Medium,Bestiary pg. 221
12,Common,Urdefhan Hunter,Humanoid; Urdefhan,Medium,Pathfinder #155: Lord of the Black Sands pg. 82
